,gender,race,age,number of prior convictions,recidivist,recidivism risk score,first name,last name,full name,risk assessment date,date of birth
1013,Male,Other,55,4,0,1,John,Doe,John Doe,2018-03-06,1963-03-06
1014,Male,Hispanic,28,3,0,5,John,Doe,John Doe,2017-08-09,1989-08-09
1015,Female,Caucasian,29,0,0,6,Jane,Doe,Jane Doe,2017-08-21,1988-08-20
1016,Male,Hispanic,30,1,0,1,John,Doe,John Doe,2018-10-04,1988-10-03
1017,Male,African-American,27,4,0,8,John,Doe,John Doe,2019-02-28,1992-02-28
1018,Male,Hispanic,21,1,1,8,John,Doe,John Doe,2018-10-20,1997-10-19
1019,Male,African-American,28,2,1,2,John,Doe,John Doe,2018-08-13,1990-08-13
1020,Male,African-American,53,3,1,6,John,Doe,John Doe,2017-02-08,1964-02-09
1021,Male,African-American,30,2,0,4,John,Doe,John Doe,2018-10-05,1988-10-04
1022,Female,Caucasian,47,0,0,1,Jane,Doe,Jane Doe,2019-04-10,1972-04-09
1023,Male,African-American,23,0,1,2,John,Doe,John Doe,2018-04-17,1995-04-17
1024,Male,African-American,22,0,1,10,John,Doe,John Doe,2018-01-01,1996-01-01
1025,Male,African-American,21,0,0,7,John,Doe,John Doe,2019-12-18,1998-12-17
1026,Male,African-American,25,5,1,9,John,Doe,John Doe,2018-10-11,1993-10-10
1027,Male,African-American,28,7,0,10,John,Doe,John Doe,2018-05-21,1990-05-21
1028,Male,African-American,23,1,1,6,John,Doe,John Doe,2018-11-29,1995-11-29
1029,Male,African-American,28,11,1,6,John,Doe,John Doe,2019-07-25,1991-07-25
1030,Male,African-American,21,0,0,4,John,Doe,John Doe,2017-11-07,1996-11-06
1031,Male,African-American,34,5,0,6,John,Doe,John Doe,2019-07-04,1985-07-03
1032,Male,African-American,56,0,0,2,John,Doe,John Doe,2018-08-13,1962-08-13
1033,Male,African-American,28,1,1,3,John,Doe,John Doe,2018-04-29,1990-04-29
1034,Male,African-American,30,2,0,2,John,Doe,John Doe,2018-11-09,1988-11-08
1035,Male,Caucasian,25,1,0,3,John,Doe,John Doe,2018-07-12,1993-07-11
1036,Male,Caucasian,45,1,0,1,John,Doe,John Doe,2018-05-03,1973-05-03
1037,Male,African-American,29,0,0,1,John,Doe,John Doe,2017-04-08,1988-04-07
1038,Female,Caucasian,24,0,0,8,Jane,Doe,Jane Doe,2018-03-26,1994-03-26
1039,Male,Hispanic,37,2,0,3,John,Doe,John Doe,2019-02-14,1982-02-14
1040,Female,African-American,28,0,0,2,Jane,Doe,Jane Doe,2019-07-22,1991-07-22
1041,Female,African-American,50,0,0,1,Jane,Doe,Jane Doe,2019-08-09,1969-08-08
1042,Male,Hispanic,63,1,0,1,John,Doe,John Doe,2017-11-15,1954-11-15
1043,Male,African-American,41,8,0,4,John,Doe,John Doe,2019-08-21,1978-08-21
1044,Male,Other,33,0,0,1,John,Doe,John Doe,2019-01-10,1986-01-09
1045,Male,Caucasian,37,0,0,4,John,Doe,John Doe,2017-07-17,1980-07-17
1046,Male,African-American,37,2,0,3,John,Doe,John Doe,2018-09-28,1981-09-28
1047,Male,Caucasian,39,2,1,2,John,Doe,John Doe,2018-10-06,1979-10-06
1048,Male,Hispanic,22,1,0,4,John,Doe,John Doe,2018-06-26,1996-06-25
1049,Female,Caucasian,28,1,0,5,Jane,Doe,Jane Doe,2018-08-16,1990-08-16
1050,Male,African-American,20,1,1,8,John,Doe,John Doe,2019-04-14,1999-04-14
1051,Male,African-American,23,2,1,7,John,Doe,John Doe,2018-05-22,1995-05-22
1052,Male,African-American,22,0,0,8,John,Doe,John Doe,2018-05-30,1996-05-29
1053,Male,Caucasian,26,1,0,4,John,Doe,John Doe,2019-04-03,1993-04-02
1054,Male,African-American,24,2,0,4,John,Doe,John Doe,2017-01-26,1993-01-26
1055,Male,African-American,41,2,0,5,John,Doe,John Doe,2019-03-18,1978-03-18
1056,Male,Hispanic,35,0,0,3,John,Doe,John Doe,2018-08-14,1983-08-14
1057,Male,Caucasian,29,0,0,1,John,Doe,John Doe,2019-08-26,1990-08-25
1058,Male,African-American,30,18,0,10,John,Doe,John Doe,2018-01-17,1988-01-17
1059,Male,Caucasian,34,5,0,1,John,Doe,John Doe,2017-08-29,1983-08-29
1060,Male,Caucasian,52,3,0,9,John,Doe,John Doe,2017-10-13,1965-10-13
1061,Male,African-American,32,1,0,10,John,Doe,John Doe,2018-12-13,1986-12-13
1062,Male,Hispanic,28,3,1,8,John,Doe,John Doe,2019-12-13,1991-12-13
1063,Male,African-American,23,0,0,4,John,Doe,John Doe,2017-09-25,1994-09-25
1064,Male,Caucasian,54,3,1,3,John,Doe,John Doe,2017-08-10,1963-08-10
1065,Female,Caucasian,48,0,0,2,Jane,Doe,Jane Doe,2018-10-28,1970-10-28
1066,Male,African-American,36,2,0,5,John,Doe,John Doe,2018-07-29,1982-07-29
1067,Male,African-American,37,3,0,7,John,Doe,John Doe,2019-01-30,1982-01-30
1068,Female,Caucasian,21,0,0,5,Jane,Doe,Jane Doe,2018-01-11,1997-01-10
1069,Male,Other,23,2,1,4,John,Doe,John Doe,2019-06-12,1996-06-11
1070,Male,Caucasian,38,2,0,1,John,Doe,John Doe,2018-02-12,1980-02-12
1071,Male,African-American,22,6,1,7,John,Doe,John Doe,2018-08-16,1996-08-15
1072,Male,African-American,26,1,0,6,John,Doe,John Doe,2018-11-14,1992-11-13
1073,Male,African-American,32,6,1,7,John,Doe,John Doe,2017-08-23,1985-08-23
1074,Male,African-American,28,0,0,2,John,Doe,John Doe,2017-03-28,1989-03-28
1075,Male,Caucasian,28,0,1,2,John,Doe,John Doe,2019-12-22,1991-12-22
1076,Male,Hispanic,57,0,0,1,John,Doe,John Doe,2017-12-15,1960-12-15
1077,Female,Caucasian,25,2,0,4,Jane,Doe,Jane Doe,2019-06-04,1994-06-03
1078,Male,Caucasian,35,3,1,5,John,Doe,John Doe,2018-11-02,1983-11-02
1079,Male,African-American,27,0,0,1,John,Doe,John Doe,2019-04-07,1992-04-06
1080,Female,African-American,29,1,1,2,Jane,Doe,Jane Doe,2018-07-25,1989-07-24
1081,Male,African-American,33,7,1,7,John,Doe,John Doe,2017-01-24,1984-01-24
1082,Male,Caucasian,26,7,0,6,John,Doe,John Doe,2018-07-17,1992-07-16
1083,Male,African-American,49,1,1,7,John,Doe,John Doe,2018-02-10,1969-02-10
1084,Male,Caucasian,23,3,0,7,John,Doe,John Doe,2019-07-19,1996-07-18
1085,Male,Other,42,1,0,2,John,Doe,John Doe,2018-08-30,1976-08-29
1086,Male,African-American,21,1,0,5,John,Doe,John Doe,2017-06-26,1996-06-25
1087,Male,African-American,27,0,0,1,John,Doe,John Doe,2018-01-28,1991-01-28
1088,Male,African-American,43,0,1,1,John,Doe,John Doe,2017-02-14,1974-02-14
1089,Male,African-American,49,4,0,2,John,Doe,John Doe,2019-06-14,1970-06-14
1090,Male,Caucasian,79,1,0,1,John,Doe,John Doe,2017-12-19,1938-12-19
1091,Male,Caucasian,22,1,0,7,John,Doe,John Doe,2017-02-04,1995-02-04
1092,Female,African-American,31,0,0,1,Jane,Doe,Jane Doe,2018-02-21,1987-02-21
1093,Male,African-American,31,1,0,1,John,Doe,John Doe,2019-05-03,1988-05-02
1094,Male,Caucasian,22,1,1,4,John,Doe,John Doe,2017-03-14,1995-03-14
1095,Male,African-American,27,2,1,5,John,Doe,John Doe,2019-04-01,1992-03-31
1096,Male,African-American,39,5,0,7,John,Doe,John Doe,2018-10-20,1979-10-20
1097,Male,African-American,42,4,0,1,John,Doe,John Doe,2018-11-23,1976-11-22
1098,Male,African-American,30,2,0,7,John,Doe,John Doe,2019-07-20,1989-07-19
1099,Male,Caucasian,50,0,0,1,John,Doe,John Doe,2018-03-01,1968-02-29
1100,Male,Caucasian,39,0,0,1,John,Doe,John Doe,2017-03-10,1978-03-10
1101,Male,African-American,21,0,0,6,John,Doe,John Doe,2018-03-07,1997-03-06
1102,Male,African-American,44,0,0,2,John,Doe,John Doe,2018-01-12,1974-01-12
1103,Male,African-American,56,1,0,1,John,Doe,John Doe,2019-10-27,1963-10-27
1104,Male,African-American,33,0,0,1,John,Doe,John Doe,2017-06-10,1984-06-09
1105,Male,Caucasian,28,1,0,5,John,Doe,John Doe,2019-03-04,1991-03-04
1106,Male,Caucasian,59,2,1,1,John,Doe,John Doe,2019-03-15,1960-03-14
1107,Male,African-American,45,1,0,3,John,Doe,John Doe,2019-10-18,1974-10-18
1108,Male,African-American,23,0,1,2,John,Doe,John Doe,2018-08-26,1995-08-26
1109,Male,Other,48,1,0,1,John,Doe,John Doe,2019-05-27,1971-05-27
1110,Female,African-American,29,0,0,5,Jane,Doe,Jane Doe,2018-10-03,1989-10-02
1111,Male,African-American,25,0,0,4,John,Doe,John Doe,2017-12-07,1992-12-06
1112,Female,Hispanic,33,0,0,2,Jane,Doe,Jane Doe,2019-11-05,1986-11-04
1113,Male,Caucasian,69,0,0,5,John,Doe,John Doe,2019-01-19,1950-01-19
1114,Male,African-American,26,5,0,4,John,Doe,John Doe,2018-03-23,1992-03-22
1115,Male,African-American,32,9,0,9,John,Doe,John Doe,2018-12-06,1986-12-06
1116,Male,African-American,49,1,1,3,John,Doe,John Doe,2018-01-31,1969-01-31
1117,Female,Caucasian,45,1,0,1,Jane,Doe,Jane Doe,2018-02-21,1973-02-21
1118,Male,Caucasian,52,2,0,1,John,Doe,John Doe,2019-11-18,1967-11-18
1119,Male,African-American,40,0,0,1,John,Doe,John Doe,2017-12-10,1977-12-10
1120,Female,Caucasian,61,15,0,6,Jane,Doe,Jane Doe,2017-01-03,1956-01-04
1121,Male,Caucasian,53,1,0,1,John,Doe,John Doe,2019-04-20,1966-04-20
1122,Male,African-American,47,1,0,2,John,Doe,John Doe,2019-04-12,1972-04-11
1123,Male,African-American,28,5,1,9,John,Doe,John Doe,2017-04-30,1989-04-30
1124,Female,African-American,25,0,1,5,Jane,Doe,Jane Doe,2019-03-07,1994-03-06
1125,Male,Hispanic,21,2,1,7,John,Doe,John Doe,2017-02-05,1996-02-05
1126,Female,African-American,24,0,0,6,Jane,Doe,Jane Doe,2017-07-15,1993-07-15
1127,Male,African-American,26,6,1,10,John,Doe,John Doe,2017-07-27,1991-07-27
1128,Male,African-American,53,20,0,5,John,Doe,John Doe,2019-08-20,1966-08-20
1129,Female,Caucasian,37,0,0,1,Jane,Doe,Jane Doe,2018-07-03,1981-07-03
1130,Male,African-American,27,1,0,1,John,Doe,John Doe,2019-12-13,1992-12-12
1131,Female,Caucasian,51,5,0,5,Jane,Doe,Jane Doe,2018-10-14,1967-10-14
1132,Male,Caucasian,23,0,0,9,John,Doe,John Doe,2017-08-24,1994-08-24
1133,Male,African-American,36,9,0,4,John,Doe,John Doe,2019-06-13,1983-06-13
1134,Male,Caucasian,35,3,0,4,John,Doe,John Doe,2019-07-10,1984-07-09
1135,Male,Caucasian,31,6,0,4,John,Doe,John Doe,2017-11-03,1986-11-03
1136,Male,Asian,76,0,0,1,John,Doe,John Doe,2018-10-27,1942-10-27
1137,Male,African-American,30,7,0,3,John,Doe,John Doe,2018-12-30,1988-12-29
1138,Male,Caucasian,38,12,0,5,John,Doe,John Doe,2017-06-28,1979-06-28
1139,Male,Caucasian,20,0,1,10,John,Doe,John Doe,2017-02-16,1997-02-16
1140,Male,Caucasian,21,0,1,8,John,Doe,John Doe,2019-08-23,1998-08-22
1141,Male,Caucasian,61,0,0,1,John,Doe,John Doe,2017-10-15,1956-10-15
1142,Female,Caucasian,36,2,0,3,Jane,Doe,Jane Doe,2017-02-07,1981-02-07
1143,Female,Caucasian,30,0,0,2,Jane,Doe,Jane Doe,2018-03-26,1988-03-25
1144,Male,African-American,27,1,0,2,John,Doe,John Doe,2019-05-10,1992-05-09
1145,Male,Caucasian,38,1,1,1,John,Doe,John Doe,2018-01-01,1980-01-01
1146,Male,Hispanic,38,3,0,4,John,Doe,John Doe,2017-05-13,1979-05-13
1147,Male,African-American,40,23,1,6,John,Doe,John Doe,2017-10-09,1977-10-09
1148,Male,African-American,23,1,0,8,John,Doe,John Doe,2017-12-10,1994-12-10
1149,Male,Hispanic,26,5,0,3,John,Doe,John Doe,2019-02-05,1993-02-04
1150,Male,African-American,22,3,0,9,John,Doe,John Doe,2019-08-06,1997-08-05
1151,Female,Hispanic,25,14,0,6,Jane,Doe,Jane Doe,2017-01-04,1992-01-04
1152,Male,African-American,40,0,0,1,John,Doe,John Doe,2017-08-05,1977-08-05
1153,Female,Caucasian,25,6,0,7,Jane,Doe,Jane Doe,2019-01-29,1994-01-28
1154,Male,African-American,35,2,0,3,John,Doe,John Doe,2017-08-21,1982-08-21
1155,Male,African-American,27,0,0,5,John,Doe,John Doe,2018-06-18,1991-06-18
1156,Female,African-American,22,0,0,3,Jane,Doe,Jane Doe,2017-07-19,1995-07-19
1157,Male,African-American,35,2,0,1,John,Doe,John Doe,2018-06-23,1983-06-23
1158,Male,African-American,30,9,1,10,John,Doe,John Doe,2019-12-27,1989-12-26
1159,Male,African-American,42,0,0,7,John,Doe,John Doe,2018-01-15,1976-01-15
1160,Female,Caucasian,54,0,1,3,Jane,Doe,Jane Doe,2019-01-03,1965-01-02
1161,Male,African-American,38,16,1,9,John,Doe,John Doe,2018-02-04,1980-02-04
1162,Male,African-American,22,1,1,6,John,Doe,John Doe,2017-07-08,1995-07-08
1163,Male,Hispanic,23,0,0,3,John,Doe,John Doe,2019-03-19,1996-03-18
1164,Male,Caucasian,48,2,1,8,John,Doe,John Doe,2017-07-19,1969-07-19
1165,Male,African-American,23,0,0,5,John,Doe,John Doe,2019-01-21,1996-01-21
1166,Male,Caucasian,45,2,0,2,John,Doe,John Doe,2019-01-22,1974-01-22
1167,Male,African-American,32,24,1,7,John,Doe,John Doe,2019-12-27,1987-12-27
1168,Male,African-American,36,5,0,3,John,Doe,John Doe,2019-12-30,1983-12-30
1169,Male,African-American,22,0,0,4,John,Doe,John Doe,2019-05-11,1997-05-10
1170,Male,Caucasian,28,1,0,2,John,Doe,John Doe,2017-08-09,1989-08-09
1171,Male,Caucasian,22,5,1,8,John,Doe,John Doe,2018-09-17,1996-09-16
1172,Male,Caucasian,57,0,0,2,John,Doe,John Doe,2019-10-31,1962-10-31
1173,Male,African-American,43,4,1,1,John,Doe,John Doe,2018-10-24,1975-10-24
1174,Male,African-American,36,0,0,1,John,Doe,John Doe,2017-10-27,1981-10-27
1175,Male,African-American,46,0,0,2,John,Doe,John Doe,2019-03-28,1973-03-27
1176,Male,Other,56,0,0,1,John,Doe,John Doe,2018-09-02,1962-09-02
1177,Male,African-American,39,1,0,1,John,Doe,John Doe,2017-09-19,1978-09-19
1178,Female,African-American,31,14,0,8,Jane,Doe,Jane Doe,2017-12-21,1986-12-21
1179,Female,African-American,27,3,0,5,Jane,Doe,Jane Doe,2018-10-28,1991-10-28
1180,Male,Caucasian,46,2,0,2,John,Doe,John Doe,2017-05-22,1971-05-22
1181,Female,Hispanic,36,1,0,3,Jane,Doe,Jane Doe,2019-01-18,1983-01-18
1182,Male,Hispanic,21,3,1,5,John,Doe,John Doe,2017-08-08,1996-08-07
1183,Male,Caucasian,61,0,0,1,John,Doe,John Doe,2017-06-20,1956-06-20
1184,Male,African-American,22,0,0,2,John,Doe,John Doe,2017-10-07,1995-10-07
1185,Female,African-American,28,5,0,8,Jane,Doe,Jane Doe,2019-10-25,1991-10-25
1186,Female,African-American,28,0,1,3,Jane,Doe,Jane Doe,2018-10-05,1990-10-05
1187,Male,African-American,28,1,1,3,John,Doe,John Doe,2019-01-25,1991-01-25
1188,Female,African-American,39,1,0,1,Jane,Doe,Jane Doe,2019-02-21,1980-02-21
1189,Male,Caucasian,55,0,0,3,John,Doe,John Doe,2018-09-22,1963-09-22
1190,Male,African-American,22,6,1,7,John,Doe,John Doe,2018-12-29,1996-12-28
1191,Male,Caucasian,53,0,0,1,John,Doe,John Doe,2019-07-14,1966-07-14
1192,Male,Caucasian,26,4,1,4,John,Doe,John Doe,2017-12-04,1991-12-04
1193,Female,Other,39,0,0,1,Jane,Doe,Jane Doe,2017-05-05,1978-05-05
1194,Female,Caucasian,30,3,0,5,Jane,Doe,Jane Doe,2018-10-13,1988-10-12
1195,Male,African-American,62,8,0,4,John,Doe,John Doe,2017-01-02,1955-01-02
1196,Female,Caucasian,42,3,0,5,Jane,Doe,Jane Doe,2019-11-21,1977-11-20
1197,Male,African-American,29,0,0,1,John,Doe,John Doe,2019-03-25,1990-03-24
1198,Male,Caucasian,40,4,0,7,John,Doe,John Doe,2017-06-05,1977-06-05
1199,Male,Hispanic,42,0,0,1,John,Doe,John Doe,2017-01-27,1975-01-27
1200,Male,African-American,38,0,0,5,John,Doe,John Doe,2019-06-06,1981-06-05
1201,Male,Caucasian,74,0,0,1,John,Doe,John Doe,2017-03-22,1943-03-23
1202,Male,Hispanic,24,0,0,3,John,Doe,John Doe,2018-03-25,1994-03-25
1203,Male,Other,51,2,0,1,John,Doe,John Doe,2018-09-06,1967-09-06
1204,Male,Hispanic,53,18,0,2,John,Doe,John Doe,2019-02-25,1966-02-25
1205,Male,Caucasian,42,8,0,4,John,Doe,John Doe,2017-12-24,1975-12-24
1206,Male,Caucasian,26,2,0,5,John,Doe,John Doe,2018-03-15,1992-03-14
1207,Male,Caucasian,27,0,0,3,John,Doe,John Doe,2019-11-25,1992-11-24
1208,Male,African-American,44,9,0,8,John,Doe,John Doe,2017-05-11,1973-05-11
1209,Male,Caucasian,43,4,1,5,John,Doe,John Doe,2018-07-23,1975-07-23
1210,Male,African-American,37,0,1,1,John,Doe,John Doe,2018-10-31,1981-10-31
1211,Female,African-American,23,0,0,4,Jane,Doe,Jane Doe,2019-01-26,1996-01-26
1212,Male,Hispanic,25,0,0,2,John,Doe,John Doe,2019-11-22,1994-11-21
1213,Male,Caucasian,25,1,0,5,John,Doe,John Doe,2019-06-18,1994-06-17
1214,Male,African-American,56,1,0,1,John,Doe,John Doe,2017-01-20,1961-01-20
1215,Male,African-American,25,0,0,8,John,Doe,John Doe,2018-09-25,1993-09-24
1216,Male,African-American,28,7,0,7,John,Doe,John Doe,2017-03-22,1989-03-22
1217,Male,Caucasian,38,17,0,10,John,Doe,John Doe,2017-12-23,1979-12-23
1218,Female,African-American,51,7,0,2,Jane,Doe,Jane Doe,2018-03-17,1967-03-17
1219,Male,Caucasian,40,1,0,1,John,Doe,John Doe,2017-09-17,1977-09-17
1220,Male,African-American,50,11,0,9,John,Doe,John Doe,2019-06-12,1969-06-11
1221,Male,Other,37,0,0,1,John,Doe,John Doe,2019-07-06,1982-07-06
1222,Male,African-American,21,0,0,7,John,Doe,John Doe,2017-09-24,1996-09-23
1223,Male,Other,33,0,1,1,John,Doe,John Doe,2018-02-03,1985-02-02
1224,Male,African-American,41,8,0,4,John,Doe,John Doe,2018-04-24,1977-04-24
1225,Male,African-American,25,2,0,9,John,Doe,John Doe,2019-06-12,1994-06-11
1226,Male,African-American,23,5,1,9,John,Doe,John Doe,2018-09-27,1995-09-27
1227,Male,African-American,47,20,0,9,John,Doe,John Doe,2018-01-16,1971-01-16
1228,Male,African-American,30,9,1,10,John,Doe,John Doe,2017-04-24,1987-04-24
1229,Male,African-American,27,8,1,7,John,Doe,John Doe,2019-10-31,1992-10-30
1230,Male,African-American,32,4,0,5,John,Doe,John Doe,2018-12-16,1986-12-16
1231,Male,Caucasian,50,8,0,3,John,Doe,John Doe,2018-09-18,1968-09-17
1232,Male,Caucasian,22,0,0,7,John,Doe,John Doe,2019-04-02,1997-04-01
1233,Male,Other,20,0,0,5,John,Doe,John Doe,2018-10-22,1998-10-22
1234,Male,Caucasian,54,3,0,2,John,Doe,John Doe,2017-08-29,1963-08-29
1235,Male,Caucasian,24,1,1,3,John,Doe,John Doe,2018-04-18,1994-04-18
1236,Male,Other,28,1,1,3,John,Doe,John Doe,2018-07-17,1990-07-17
1237,Male,African-American,32,11,1,6,John,Doe,John Doe,2017-11-21,1985-11-21
1238,Male,African-American,22,0,0,4,John,Doe,John Doe,2017-08-12,1995-08-12
1239,Male,Hispanic,52,20,0,3,John,Doe,John Doe,2017-10-24,1965-10-24
1240,Female,Hispanic,34,5,0,4,Jane,Doe,Jane Doe,2019-03-23,1985-03-22
1241,Male,African-American,35,8,0,6,John,Doe,John Doe,2019-05-02,1984-05-01
1242,Male,Caucasian,68,7,1,7,John,Doe,John Doe,2018-11-04,1950-11-04
1243,Male,Caucasian,50,0,0,1,John,Doe,John Doe,2018-05-04,1968-05-03
1244,Male,Caucasian,26,0,0,2,John,Doe,John Doe,2018-07-25,1992-07-24
1245,Male,Other,30,3,0,1,John,Doe,John Doe,2018-01-29,1988-01-29
1246,Male,African-American,24,0,0,5,John,Doe,John Doe,2018-10-20,1994-10-20
1247,Male,African-American,30,3,1,5,John,Doe,John Doe,2019-10-26,1989-10-25
1248,Male,Caucasian,23,3,0,7,John,Doe,John Doe,2019-02-17,1996-02-17
1249,Male,Hispanic,28,2,0,8,John,Doe,John Doe,2017-06-10,1989-06-10
1250,Male,Caucasian,43,2,0,1,John,Doe,John Doe,2019-09-17,1976-09-16
1251,Male,Caucasian,38,5,0,4,John,Doe,John Doe,2018-08-19,1980-08-18
1252,Female,Caucasian,40,0,0,2,Jane,Doe,Jane Doe,2017-11-06,1977-11-06
1253,Male,Other,45,0,0,3,John,Doe,John Doe,2018-08-11,1973-08-11
1254,Male,African-American,52,4,0,5,John,Doe,John Doe,2018-05-23,1966-05-23
1255,Female,African-American,29,0,0,2,Jane,Doe,Jane Doe,2018-08-06,1989-08-05
1256,Male,African-American,37,2,0,9,John,Doe,John Doe,2019-05-13,1982-05-13
1257,Male,Other,36,8,0,2,John,Doe,John Doe,2019-08-31,1983-08-31
1258,Male,Hispanic,27,0,0,2,John,Doe,John Doe,2017-11-03,1990-11-03
1259,Male,Caucasian,47,0,0,1,John,Doe,John Doe,2017-03-28,1970-03-28
1260,Female,Caucasian,41,0,0,1,Jane,Doe,Jane Doe,2019-01-14,1978-01-14
1261,Male,African-American,24,0,0,4,John,Doe,John Doe,2017-07-09,1993-07-09
1262,Male,Caucasian,28,0,1,3,John,Doe,John Doe,2018-04-03,1990-04-03
1263,Male,Hispanic,29,1,0,4,John,Doe,John Doe,2018-05-29,1989-05-28
1264,Male,African-American,22,0,0,7,John,Doe,John Doe,2018-06-25,1996-06-24
1265,Male,African-American,24,1,0,4,John,Doe,John Doe,2018-07-04,1994-07-04
1266,Male,African-American,57,23,1,8,John,Doe,John Doe,2018-04-24,1961-04-24
1267,Female,Caucasian,28,0,0,4,Jane,Doe,Jane Doe,2019-09-24,1991-09-24
1268,Male,African-American,41,1,0,1,John,Doe,John Doe,2017-09-29,1976-09-29
1269,Male,Caucasian,55,7,0,8,John,Doe,John Doe,2019-12-02,1964-12-01
1270,Male,Hispanic,21,1,1,8,John,Doe,John Doe,2017-12-04,1996-12-03
1271,Male,Hispanic,20,0,0,3,John,Doe,John Doe,2017-04-22,1997-04-22
1272,Male,African-American,29,8,1,9,John,Doe,John Doe,2019-12-14,1990-12-13
1273,Male,African-American,20,1,1,4,John,Doe,John Doe,2019-03-13,1999-03-13
1274,Male,African-American,22,0,0,7,John,Doe,John Doe,2017-02-08,1995-02-08
1275,Male,Caucasian,44,6,0,3,John,Doe,John Doe,2019-08-09,1975-08-09
1276,Female,Hispanic,31,0,0,2,Jane,Doe,Jane Doe,2019-08-09,1988-08-08
1277,Male,Caucasian,42,1,0,2,John,Doe,John Doe,2019-10-31,1977-10-30
1278,Male,Caucasian,32,4,1,2,John,Doe,John Doe,2018-06-15,1986-06-15
1279,Male,African-American,29,6,1,6,John,Doe,John Doe,2018-05-25,1989-05-24
1280,Female,Hispanic,32,0,0,2,Jane,Doe,Jane Doe,2018-04-08,1986-04-08
1281,Male,Caucasian,37,1,0,2,John,Doe,John Doe,2018-03-03,1981-03-03
1282,Female,Caucasian,24,1,0,4,Jane,Doe,Jane Doe,2019-03-07,1995-03-07
1283,Male,African-American,47,20,0,9,John,Doe,John Doe,2018-05-24,1971-05-24
1284,Male,Caucasian,33,1,0,2,John,Doe,John Doe,2019-07-23,1986-07-22
1285,Male,African-American,25,4,1,3,John,Doe,John Doe,2017-08-15,1992-08-14
1286,Female,African-American,24,0,0,2,Jane,Doe,Jane Doe,2017-04-06,1993-04-06
1287,Male,Caucasian,39,3,0,2,John,Doe,John Doe,2019-03-13,1980-03-12
1288,Male,Caucasian,37,3,0,1,John,Doe,John Doe,2019-07-13,1982-07-13
1289,Female,Caucasian,54,1,0,2,Jane,Doe,Jane Doe,2019-04-11,1965-04-10
1290,Male,Hispanic,54,0,0,1,John,Doe,John Doe,2019-06-08,1965-06-07
1291,Male,African-American,22,1,0,7,John,Doe,John Doe,2019-02-12,1997-02-11
1292,Male,African-American,23,3,0,7,John,Doe,John Doe,2017-05-23,1994-05-23
1293,Male,African-American,23,0,0,2,John,Doe,John Doe,2019-08-03,1996-08-02
1294,Male,African-American,20,0,1,5,John,Doe,John Doe,2017-08-21,1997-08-21
1295,Male,African-American,46,4,0,1,John,Doe,John Doe,2018-06-20,1972-06-19
1296,Male,African-American,45,11,0,3,John,Doe,John Doe,2018-01-10,1973-01-10
1297,Female,Caucasian,49,0,0,1,Jane,Doe,Jane Doe,2018-06-10,1969-06-10
1298,Male,Caucasian,22,0,1,7,John,Doe,John Doe,2019-04-22,1997-04-21
1299,Male,Caucasian,47,0,0,1,John,Doe,John Doe,2018-07-02,1971-07-02
1300,Male,African-American,22,6,0,9,John,Doe,John Doe,2018-11-04,1996-11-03
1301,Male,African-American,56,4,0,1,John,Doe,John Doe,2017-08-24,1961-08-24
1302,Female,African-American,35,0,0,2,Jane,Doe,Jane Doe,2018-12-13,1983-12-13
1303,Male,Caucasian,33,0,0,1,John,Doe,John Doe,2019-07-20,1986-07-19
1304,Male,African-American,21,2,1,9,John,Doe,John Doe,2017-08-07,1996-08-06
1305,Male,African-American,34,0,0,1,John,Doe,John Doe,2017-07-14,1983-07-14
1306,Male,African-American,30,1,1,6,John,Doe,John Doe,2019-02-23,1989-02-22
1307,Male,African-American,45,3,0,9,John,Doe,John Doe,2017-11-23,1972-11-23
1308,Female,Caucasian,55,2,0,1,Jane,Doe,Jane Doe,2018-05-02,1963-05-02
1309,Male,African-American,40,0,1,10,John,Doe,John Doe,2017-02-18,1977-02-18
1310,Female,Hispanic,32,0,0,2,Jane,Doe,Jane Doe,2018-04-27,1986-04-27
1311,Female,African-American,52,8,0,9,Jane,Doe,Jane Doe,2017-11-16,1965-11-16
1312,Male,Caucasian,25,5,1,8,John,Doe,John Doe,2017-04-05,1992-04-04
1313,Male,Hispanic,45,0,0,1,John,Doe,John Doe,2018-06-20,1973-06-20
1314,Male,Caucasian,63,0,0,1,John,Doe,John Doe,2019-02-07,1956-02-07
1315,Female,African-American,35,5,0,3,Jane,Doe,Jane Doe,2018-02-14,1983-02-14
1316,Male,African-American,23,0,1,3,John,Doe,John Doe,2019-11-11,1996-11-10
1317,Male,African-American,32,7,1,2,John,Doe,John Doe,2019-04-09,1987-04-09
